code,min_valid_loss,max_valid_auc,min_test_loss,max_test_auc
002324,0.4637,0.7218,0.6098,0.5728
603920,0.4863,0.7216,0.6293,0.4758
600048,0.473,0.7216,0.675,0.4717
300841,0.5051,0.7214,0.7172,0.4455
300939,0.4439,0.7212,0.5921,0.6419
600520,0.4846,0.721,0.6558,0.5719
600552,0.4971,0.721,0.6111,0.5466
002034,0.5143,0.721,0.6247,0.5059
002016,0.4764,0.721,0.6595,0.4825
603650,0.4718,0.7204,0.7631,0.5795
603595,0.4677,0.7204,0.6133,0.6299
002348,0.4772,0.7204,0.618,0.6695
002282,0.4647,0.7202,0.6466,0.4488
603682,0.4988,0.72,0.6363,0.4081
600339,0.5049,0.72,0.6128,0.5878
603279,0.4947,0.72,0.6051,0.6465
301031,0.3388,0.72,0.6777,0.4365
600107,0.4875,0.72,0.616,0.5571
002487,0.4604,0.72,0.6262,0.5119
300688,0.4632,0.7198,0.72,0.5021
002251,0.521,0.7198,0.6197,0.5538
600864,0.502,0.7192,0.681,0.513
002716,0.4662,0.7192,0.6392,0.6021
000837,0.5066,0.7185,0.6212,0.55
002956,0.4347,0.7185,0.6594,0.542
603101,0.4825,0.7185,0.6577,0.4822
600867,0.5074,0.7185,0.6592,0.4361
600448,0.5021,0.7184,0.6177,0.5477
605333,0.4124,0.7183,0.6355,0.4535
300069,0.4654,0.7183,0.6368,0.5081
600581,0.4731,0.7182,0.6434,0.5362
002241,0.4941,0.7182,0.5553,0.683
600488,0.473,0.718,0.6728,0.5911
601211,0.5126,0.718,0.6041,0.6075
002887,0.4726,0.7179,0.6783,0.5888
688568,0.515,0.7177,0.6183,0.6237
603326,0.4902,0.7176,0.6252,0.5283
600015,0.4833,0.7174,0.6143,0.5488
603685,0.48,0.7174,0.618,0.5986
002322,0.4873,0.7174,0.6246,0.5052
688156,0.4123,0.7172,0.6875,0.475
605338,0.4108,0.7172,0.7252,0.5482
688317,0.3739,0.7167,0.6914,0.4226
000151,0.511,0.7167,0.621,0.5484
600502,0.4529,0.7165,0.9065,0.386
600155,0.4805,0.7165,0.6082,0.5843
002588,0.4878,0.7165,0.6405,0.5993
605122,0.4606,0.716,0.6237,0.4888
603617,0.4711,0.7157,0.6737,0.5055
002213,0.5078,0.7156,0.64,0.5174
002796,0.4836,0.7156,0.7676,0.3826
600230,0.506,0.7156,0.6277,0.4651
688178,0.4861,0.7154,0.6391,0.5235
603558,0.4997,0.7148,0.6217,0.5209
300559,0.5025,0.7145,0.5835,0.5982
300371,0.4908,0.7145,0.6823,0.537
603226,0.491,0.7145,0.609,0.5977
603458,0.4946,0.7143,0.6406,0.5159
300550,0.5059,0.7143,0.6894,0.534
002612,0.5004,0.7143,0.6218,0.5728
688778,0.3458,0.7143,0.6225,0.4933
301016,0.3476,0.7143,0.6185,0.3161
300263,0.4571,0.7143,0.685,0.5242
600624,0.4805,0.7143,0.6415,0.5268
300193,0.4949,0.7138,0.6329,0.4912
688398,0.5178,0.7133,0.62,0.529
688157,0.4497,0.713,0.6247,0.5089
000831,0.4918,0.7127,0.6268,0.4763
603269,0.4742,0.7127,0.7262,0.5015
603979,0.4767,0.7127,0.7156,0.4262
603686,0.5012,0.7127,0.6336,0.5264
002325,0.4918,0.7125,0.6027,0.5993
000905,0.4776,0.7125,0.6359,0.6028
688233,0.4923,0.7125,0.6414,0.4452
300712,0.517,0.7125,0.6242,0.4946
601018,0.4917,0.712,0.6049,0.5807
603181,0.4535,0.7118,0.698,0.6471
600875,0.4756,0.7111,0.7023,0.4666
000985,0.481,0.7111,0.5847,0.6642
600438,0.5025,0.7111,0.6353,0.4664
600981,0.512,0.7109,0.618,0.5843
601777,0.4868,0.7108,0.6577,0.4848
300529,0.4568,0.7106,0.688,0.6001
603387,0.4852,0.7105,0.6356,0.5895
002542,0.481,0.7101,0.6232,0.5308
000932,0.5116,0.7101,0.6214,0.4725
688033,0.4806,0.7101,0.6884,0.4209
300928,0.3771,0.7094,0.6899,0.5207
002240,0.4921,0.7093,0.7364,0.4309
002597,0.4788,0.7091,0.6148,0.5813
002871,0.4997,0.7091,0.6114,0.6286
603903,0.4831,0.7091,0.6944,0.4883
002986,0.4668,0.7091,0.6556,0.5648
601100,0.5146,0.7091,0.6245,0.5052
605288,0.499,0.7088,0.6447,0.4257
603031,0.4814,0.7088,0.6557,0.4397
002428,0.4853,0.7088,0.6283,0.4756
300296,0.4693,0.7088,0.6332,0.6121
603365,0.4895,0.7086,0.637,0.4591
603700,0.4966,0.7086,0.615,0.6237
603212,0.498,0.7083,0.6296,0.5033
688789,0.2874,0.7083,0.8724,0.3838
600028,0.4977,0.7083,0.6317,0.4481
600062,0.5155,0.7083,0.6501,0.5242
603969,0.4947,0.7083,0.6568,0.4949
300249,0.525,0.7081,0.6251,0.57
600571,0.4938,0.7078,0.6483,0.4699
300813,0.4678,0.7076,0.6744,0.4923
002478,0.5016,0.7074,0.6364,0.5319
300172,0.4758,0.7074,0.6148,0.5629
002801,0.4791,0.707,0.6892,0.5077
300425,0.4968,0.707,0.6516,0.5107
601077,0.4704,0.7069,0.5817,0.5915
300279,0.4952,0.7068,0.6219,0.5636
300180,0.4546,0.7068,0.6683,0.6117
300411,0.4784,0.7068,0.6228,0.5594
601801,0.4832,0.7068,0.6052,0.631
300473,0.4924,0.7065,0.6418,0.4432
603003,0.4663,0.7065,0.6042,0.6117
002757,0.4372,0.7063,0.5948,0.558
688222,0.5116,0.7057,0.6411,0.4861
688036,0.4798,0.7056,0.6213,0.4546
600787,0.4845,0.7056,0.6557,0.6057
002679,0.4905,0.7056,0.6253,0.5843
000628,0.4618,0.7056,0.6746,0.4905
600120,0.4707,0.7055,0.6291,0.5563
601658,0.454,0.7051,0.6193,0.5482
300167,0.4743,0.705,0.6589,0.5464
